Contrat;Date et heure;Puissance réelle (kW);Code de puissance réelle;90 % de la puissance apparente (kVA);Code de puissance apparente
0300164754;2025-10-03 08:15:00;83,7;R;89,6;R
0300164754;2025-10-03 08:00:00;77,4;R;84,4;R
0300164754;2025-10-03 07:45:00;87,9;R;94,1;R
0300164754;2025-10-03 07:30:00;87,2;R;94,0;R
0300164754;2025-10-03 07:15:00;75,3;R;82,5;R
0300164754;2025-10-03 07:00:00;58,8;R;65,3;R
0300164754;2025-10-03 06:45:00;67,1;R;75,0;R
0300164754;2025-10-03 06:30:00;68,5;R;75,8;R
0300164754;2025-10-03 06:15:00;62,8;R;69,9;R
0300164754;2025-10-03 06:00:00;55,9;R;60,4;R
0300164754;2025-10-03 05:45:00;66,6;R;75,1;R
0300164754;2025-10-03 05:30:00;60,1;R;69,9;R
0300164754;2025-10-03 05:15:00;57,5;R;66,5;R
0300164754;2025-10-03 05:00:00;58,1;R;66,8;R
0300164754;2025-10-03 04:45:00;59,4;R;69,7;R
0300164754;2025-10-03 04:30:00;59,4;R;67,7;R
0300164754;2025-10-03 04:15:00;58,8;R;67,3;R
0300164754;2025-10-03 04:00:00;46,6;R;52,4;R
0300164754;2025-10-03 03:45:00;59,3;R;69,5;R
0300164754;2025-10-03 03:30:00;63,1;R;73,4;R
0300164754;2025-10-03 03:15:00;62,4;R;72,8;R
0300164754;2025-10-03 03:00:00;41,9;R;47,3;R
0300164754;2025-10-03 02:45:00;60,6;R;70,3;R
0300164754;2025-10-03 02:30:00;60,3;R;70,1;R
0300164754;2025-10-03 02:15:00;56,5;R;66,6;R
0300164754;2025-10-03 02:00:00;52,2;R;61,2;R
0300164754;2025-10-03 01:45:00;51,9;R;59,8;R
0300164754;2025-10-03 01:30:00;56,3;R;66,1;R
0300164754;2025-10-03 01:15:00;60,6;R;70,7;R
0300164754;2025-10-03 01:00:00;61,1;R;71,2;R
0300164754;2025-10-03 00:45:00;46,6;R;53,2;R
0300164754;2025-10-03 00:30:00;61,8;R;73,1;R
0300164754;2025-10-03 00:15:00;64,3;R;74,5;R
0300164754;2025-10-03 00:00:00;47,4;R;52,9;R
0300164754;2025-10-02 23:45:00;60,5;R;70,1;R
0300164754;2025-10-02 23:30:00;62,2;R;72,1;R
0300164754;2025-10-02 23:15:00;63,5;R;74,4;R
0300164754;2025-10-02 23:00:00;62,2;R;72,9;R
0300164754;2025-10-02 22:45:00;49,8;R;55,9;R
0300164754;2025-10-02 22:30:00;63,4;R;73,4;R
0300164754;2025-10-02 22:15:00;60,5;R;70,0;R
0300164754;2025-10-02 22:00:00;58,8;R;68,2;R
0300164754;2025-10-02 21:45:00;57,6;R;67,1;R
0300164754;2025-10-02 21:30:00;43,6;R;48,4;R
0300164754;2025-10-02 21:15:00;55,3;R;65,0;R
0300164754;2025-10-02 21:00:00;57,9;R;66,8;R
0300164754;2025-10-02 20:45:00;59,3;R;68,1;R
0300164754;2025-10-02 20:30:00;49,3;R;55,4;R
0300164754;2025-10-02 20:15:00;62,2;R;72,6;R
0300164754;2025-10-02 20:00:00;66,6;R;76,5;R
0300164754;2025-10-02 19:45:00;67,9;R;78,7;R
0300164754;2025-10-02 19:30:00;73,1;R;82,8;R
0300164754;2025-10-02 19:15:00;79,9;R;87,2;R
0300164754;2025-10-02 19:00:00;79,8;R;86,7;R
0300164754;2025-10-02 18:45:00;74,9;R;82,0;R
0300164754;2025-10-02 18:30:00;59,2;R;61,6;R
0300164754;2025-10-02 18:15:00;74,5;R;83,0;R
0300164754;2025-10-02 18:00:00;82,7;R;89,6;R
0300164754;2025-10-02 17:45:00;82,5;R;89,7;R
0300164754;2025-10-02 17:30:00;79,3;R;86,5;R
0300164754;2025-10-02 17:15:00;79,7;R;85,9;R
0300164754;2025-10-02 17:00:00;79,0;R;85,7;R
0300164754;2025-10-02 16:45:00;84,5;R;89,6;R
0300164754;2025-10-02 16:30:00;91,1;R;94,9;R
0300164754;2025-10-02 16:15:00;87,6;R;92,3;R
0300164754;2025-10-02 16:00:00;85,7;R;90,7;R
0300164754;2025-10-02 15:45:00;83,0;R;88,0;R
0300164754;2025-10-02 15:30:00;93,8;R;97,3;R
0300164754;2025-10-02 15:15:00;88,3;R;93,8;R
0300164754;2025-10-02 15:00:00;99,7;R;103,0;R
0300164754;2025-10-02 14:45:00;97,4;R;101,4;R
0300164754;2025-10-02 14:30:00;91,7;R;96,6;R
0300164754;2025-10-02 14:15:00;99,7;R;101,9;R
0300164754;2025-10-02 14:00:00;95,1;R;98,3;R
0300164754;2025-10-02 13:45:00;100,6;R;102,7;R
0300164754;2025-10-02 13:30:00;101,9;R;103,5;R
0300164754;2025-10-02 13:15:00;97,5;R;100,8;R
0300164754;2025-10-02 13:00:00;113,9;R;114,9;R
0300164754;2025-10-02 12:45:00;108,5;R;111,3;R
0300164754;2025-10-02 12:30:00;87,4;R;94,2;R
0300164754;2025-10-02 12:15:00;88,1;R;94,3;R
0300164754;2025-10-02 12:00:00;97,5;R;101,4;R
0300164754;2025-10-02 11:45:00;99,3;R;101,7;R
0300164754;2025-10-02 11:30:00;89,5;R;93,7;R
0300164754;2025-10-02 11:15:00;90,7;R;97,2;R
0300164754;2025-10-02 11:00:00;93,1;R;96,6;R
0300164754;2025-10-02 10:45:00;108,5;R;118,9;R
0300164754;2025-10-02 10:30:00;155,0;R;168,1;R
0300164754;2025-10-02 10:15:00;160,9;R;175,9;R
0300164754;2025-10-02 10:00:00;163,2;R;185,1;R
0300164754;2025-10-02 09:45:00;156,9;R;180,9;R
0300164754;2025-10-02 09:30:00;145,0;R;168,5;R
0300164754;2025-10-02 09:15:00;82,6;R;91,6;R
0300164754;2025-10-02 09:00:00;65,2;R;69,5;R
0300164754;2025-10-02 08:45:00;74,8;R;79,6;R
0300164754;2025-10-02 08:30:00;76,3;R;81,1;R
0300164754;2025-10-02 08:15:00;71,9;R;77,1;R
0300164754;2025-10-02 08:00:00;68,8;R;74,7;R
0300164754;2025-10-02 07:45:00;69,9;R;77,1;R
0300164754;2025-10-02 07:30:00;66,0;R;72,1;R
0300164754;2025-10-02 07:15:00;82,1;R;92,2;R
0300164754;2025-10-02 07:00:00;79,2;R;87,4;R
0300164754;2025-10-02 06:45:00;68,1;R;75,2;R
0300164754;2025-10-02 06:30:00;49,8;R;54,1;R
0300164754;2025-10-02 06:15:00;63,9;R;70,5;R
0300164754;2025-10-02 06:00:00;68,9;R;77,3;R
0300164754;2025-10-02 05:45:00;66,8;R;77,0;R
0300164754;2025-10-02 05:30:00;59,4;R;69,4;R
0300164754;2025-10-02 05:15:00;44,2;R;49,3;R
0300164754;2025-10-02 05:00:00;58,1;R;67,1;R
0300164754;2025-10-02 04:45:00;58,6;R;67,3;R
0300164754;2025-10-02 04:30:00;58,3;R;66,8;R
0300164754;2025-10-02 04:15:00;57,8;R;66,4;R
0300164754;2025-10-02 04:00:00;44,1;R;48,5;R
0300164754;2025-10-02 03:45:00;54,5;R;62,7;R
0300164754;2025-10-02 03:30:00;54,9;R;63,6;R
0300164754;2025-10-02 03:15:00;55,5;R;64,5;R
0300164754;2025-10-02 03:00:00;45,5;R;50,8;R
0300164754;2025-10-02 02:45:00;59,3;R;68,6;R
0300164754;2025-10-02 02:30:00;61,2;R;70,7;R
0300164754;2025-10-02 02:15:00;61,4;R;70,8;R
0300164754;2025-10-02 02:00:00;49,2;R;54,4;R
0300164754;2025-10-02 01:45:00;59,9;R;68,8;R
0300164754;2025-10-02 01:30:00;61,4;R;72,1;R
0300164754;2025-10-02 01:15:00;61,6;R;72,7;R
0300164754;2025-10-02 01:00:00;61,4;R;72,2;R
0300164754;2025-10-02 00:45:00;48,6;R;55,1;R
0300164754;2025-10-02 00:30:00;58,2;R;68,3;R
0300164754;2025-10-02 00:15:00;59,0;R;68,1;R
0300164754;2025-10-02 00:00:00;55,0;R;63,3;R
0300164754;2025-10-01 23:45:00;46,1;R;53,1;R
0300164754;2025-10-01 23:30:00;55,7;R;65,2;R
0300164754;2025-10-01 23:15:00;55,0;R;65,1;R
0300164754;2025-10-01 23:00:00;57,0;R;67,1;R
0300164754;2025-10-01 22:45:00;57,6;R;67,5;R
0300164754;2025-10-01 22:30:00;58,6;R;68,6;R
0300164754;2025-10-01 22:15:00;54,9;R;63,3;R
0300164754;2025-10-01 22:00:00;55,2;R;63,8;R
0300164754;2025-10-01 21:45:00;62,0;R;72,5;R
0300164754;2025-10-01 21:30:00;62,7;R;73,1;R
0300164754;2025-10-01 21:15:00;53,4;R;60,5;R
0300164754;2025-10-01 21:00:00;59,6;R;68,4;R
0300164754;2025-10-01 20:45:00;63,7;R;74,9;R
0300164754;2025-10-01 20:30:00;65,3;R;76,5;R
0300164754;2025-10-01 20:15:00;65,0;R;77,0;R
0300164754;2025-10-01 20:00:00;67,8;R;77,9;R
0300164754;2025-10-01 19:45:00;68,9;R;78,0;R
0300164754;2025-10-01 19:30:00;63,2;R;71,4;R
0300164754;2025-10-01 19:15:00;66,6;R;71,2;R
0300164754;2025-10-01 19:00:00;72,5;R;79,2;R
0300164754;2025-10-01 18:45:00;74,8;R;81,0;R
0300164754;2025-10-01 18:30:00;72,9;R;80,0;R
0300164754;2025-10-01 18:15:00;71,9;R;79,6;R
0300164754;2025-10-01 18:00:00;57,5;R;60,2;R
0300164754;2025-10-01 17:45:00;75,9;R;82,3;R
0300164754;2025-10-01 17:30:00;77,1;R;85,1;R
0300164754;2025-10-01 17:15:00;79,9;R;88,1;R
0300164754;2025-10-01 17:00:00;82,0;R;89,7;R
0300164754;2025-10-01 16:45:00;80,6;R;88,7;R
0300164754;2025-10-01 16:30:00;78,7;R;85,2;R
0300164754;2025-10-01 16:15:00;78,9;R;85,2;R
0300164754;2025-10-01 16:00:00;76,6;R;83,9;R
0300164754;2025-10-01 15:45:00;64,0;R;68,0;R
0300164754;2025-10-01 15:30:00;79,7;R;87,8;R
0300164754;2025-10-01 15:15:00;80,9;R;87,5;R
0300164754;2025-10-01 15:00:00;80,7;R;87,0;R
0300164754;2025-10-01 14:45:00;77,4;R;84,4;R
0300164754;2025-10-01 14:30:00;76,2;R;83,5;R
0300164754;2025-10-01 14:15:00;84,8;R;95,1;R
0300164754;2025-10-01 14:00:00;91,2;R;102,9;R
0300164754;2025-10-01 13:45:00;86,9;R;94,0;R
0300164754;2025-10-01 13:30:00;81,2;R;87,8;R
0300164754;2025-10-01 13:15:00;77,8;R;84,1;R
0300164754;2025-10-01 13:00:00;77,1;R;83,7;R
0300164754;2025-10-01 12:45:00;80,2;R;87,0;R
0300164754;2025-10-01 12:30:00;92,1;R;100,8;R
0300164754;2025-10-01 12:15:00;90,9;R;99,1;R
0300164754;2025-10-01 12:00:00;94,3;R;101,7;R
0300164754;2025-10-01 11:45:00;94,0;R;100,1;R
0300164754;2025-10-01 11:30:00;90,7;R;94,3;R
0300164754;2025-10-01 11:15:00;94,3;R;99,4;R
0300164754;2025-10-01 11:00:00;93,7;R;98,5;R
0300164754;2025-10-01 10:45:00;93,2;R;97,0;R
0300164754;2025-10-01 10:30:00;86,9;R;92,4;R
0300164754;2025-10-01 10:15:00;90,4;R;99,8;R
0300164754;2025-10-01 10:00:00;91,5;R;100,7;R
0300164754;2025-10-01 09:45:00;88,9;R;96,6;R
0300164754;2025-10-01 09:30:00;73,0;R;76,7;R
0300164754;2025-10-01 09:15:00;84,7;R;92,5;R
0300164754;2025-10-01 09:00:00;84,5;R;92,2;R
0300164754;2025-10-01 08:45:00;87,0;R;94,1;R
0300164754;2025-10-01 08:30:00;88,3;R;95,3;R
0300164754;2025-10-01 08:15:00;84,8;R;91,2;R
0300164754;2025-10-01 08:00:00;79,9;R;85,4;R
0300164754;2025-10-01 07:45:00;91,4;R;100,5;R
0300164754;2025-10-01 07:30:00;82,1;R;91,4;R
0300164754;2025-10-01 07:15:00;83,8;R;92,7;R
0300164754;2025-10-01 07:00:00;83,3;R;91,9;R
0300164754;2025-10-01 06:45:00;71,4;R;76,1;R
0300164754;2025-10-01 06:30:00;72,6;R;80,4;R
0300164754;2025-10-01 06:15:00;69,3;R;77,2;R
0300164754;2025-10-01 06:00:00;60,8;R;66,6;R
0300164754;2025-10-01 05:45:00;56,8;R;64,0;R
0300164754;2025-10-01 05:30:00;59,4;R;68,1;R
0300164754;2025-10-01 05:15:00;58,1;R;66,8;R
0300164754;2025-10-01 05:00:00;58,5;R;67,2;R
0300164754;2025-10-01 04:45:00;45,5;R;50,8;R
0300164754;2025-10-01 04:30:00;58,1;R;66,6;R
0300164754;2025-10-01 04:15:00;59,2;R;67,9;R
0300164754;2025-10-01 04:00:00;58,6;R;67,3;R
0300164754;2025-10-01 03:45:00;56,2;R;65,0;R
0300164754;2025-10-01 03:30:00;44,8;R;50,4;R
0300164754;2025-10-01 03:15:00;47,0;R;53,2;R
0300164754;2025-10-01 03:00:00;57,4;R;67,0;R
0300164754;2025-10-01 02:45:00;60,4;R;69,7;R
0300164754;2025-10-01 02:30:00;59,4;R;68,4;R
0300164754;2025-10-01 02:15:00;49,8;R;54,5;R
0300164754;2025-10-01 02:00:00;60,3;R;67,6;R
0300164754;2025-10-01 01:45:00;59,8;R;69,4;R
0300164754;2025-10-01 01:30:00;61,9;R;73,0;R
0300164754;2025-10-01 01:15:00;61,7;R;72,3;R
0300164754;2025-10-01 01:00:00;61,2;R;71,8;R
0300164754;2025-10-01 00:45:00;61,2;R;72,3;R
0300164754;2025-10-01 00:30:00;42,2;R;46,9;R
0300164754;2025-10-01 00:15:00;57,3;R;66,0;R
0300164754;2025-10-01 00:00:00;57,0;R;66,5;R
0300164754;2025-09-30 23:45:00;55,5;R;65,6;R
0300164754;2025-09-30 23:30:00;40,6;R;45,8;R
0300164754;2025-09-30 23:15:00;57,8;R;67,5;R
0300164754;2025-09-30 23:00:00;61,2;R;71,3;R
0300164754;2025-09-30 22:45:00;63,0;R;74,3;R
0300164754;2025-09-30 22:30:00;63,3;R;74,4;R
0300164754;2025-09-30 22:15:00;62,9;R;73,4;R
0300164754;2025-09-30 22:00:00;65,3;R;76,2;R
0300164754;2025-09-30 21:45:00;65,3;R;76,3;R
0300164754;2025-09-30 21:30:00;50,5;R;56,7;R
0300164754;2025-09-30 21:15:00;61,2;R;69,7;R
0300164754;2025-09-30 21:00:00;63,5;R;73,2;R
0300164754;2025-09-30 20:45:00;61,4;R;72,1;R
0300164754;2025-09-30 20:30:00;62,4;R;72,9;R
0300164754;2025-09-30 20:15:00;44,9;R;50,2;R
0300164754;2025-09-30 20:00:00;63,4;R;74,5;R
0300164754;2025-09-30 19:45:00;66,3;R;77,9;R
0300164754;2025-09-30 19:30:00;63,9;R;75,2;R
0300164754;2025-09-30 19:15:00;64,8;R;75,2;R
0300164754;2025-09-30 19:00:00;69,0;R;77,5;R
0300164754;2025-09-30 18:45:00;75,8;R;82,9;R
0300164754;2025-09-30 18:30:00;80,4;R;87,0;R
0300164754;2025-09-30 18:15:00;82,5;R;87,4;R
0300164754;2025-09-30 18:00:00;81,8;R;87,0;R
0300164754;2025-09-30 17:45:00;78,8;R;85,5;R
0300164754;2025-09-30 17:30:00;80,6;R;88,4;R
0300164754;2025-09-30 17:15:00;82,2;R;89,6;R
0300164754;2025-09-30 17:00:00;80,2;R;87,9;R
0300164754;2025-09-30 16:45:00;82,7;R;90,5;R
0300164754;2025-09-30 16:30:00;95,1;R;103,6;R
0300164754;2025-09-30 16:15:00;106,0;R;118,0;R
0300164754;2025-09-30 16:00:00;104,9;R;116,7;R
0300164754;2025-09-30 15:45:00;88,2;R;95,8;R
0300164754;2025-09-30 15:30:00;90,7;R;97,7;R
0300164754;2025-09-30 15:15:00;91,5;R;98,1;R
0300164754;2025-09-30 15:00:00;107,7;R;118,2;R
0300164754;2025-09-30 14:45:00;110,5;R;121,8;R
0300164754;2025-09-30 14:30:00;85,7;R;93,2;R
0300164754;2025-09-30 14:15:00;82,8;R;89,2;R
0300164754;2025-09-30 14:00:00;83,8;R;89,5;R
0300164754;2025-09-30 13:45:00;100,5;R;109,9;R
0300164754;2025-09-30 13:30:00;102,4;R;111,7;R
0300164754;2025-09-30 13:15:00;96,9;R;106,9;R
0300164754;2025-09-30 13:00:00;82,6;R;88,7;R
0300164754;2025-09-30 12:45:00;98,1;R;108,0;R
0300164754;2025-09-30 12:30:00;108,6;R;120,7;R
0300164754;2025-09-30 12:15:00;97,4;R;106,7;R
0300164754;2025-09-30 12:00:00;91,3;R;99,0;R
0300164754;2025-09-30 11:45:00;103,7;R;113,1;R
0300164754;2025-09-30 11:30:00;105,5;R;114,0;R
0300164754;2025-09-30 11:15:00;97,7;R;103,6;R
0300164754;2025-09-30 11:00:00;87,9;R;94,9;R
0300164754;2025-09-30 10:45:00;106,7;R;115,2;R
0300164754;2025-09-30 10:30:00;122,8;R;129,7;R
0300164754;2025-09-30 10:15:00;118,5;R;125,8;R
0300164754;2025-09-30 10:00:00;89,7;R;94,6;R
0300164754;2025-09-30 09:45:00;82,9;R;88,3;R
0300164754;2025-09-30 09:30:00;83,6;R;89,0;R
0300164754;2025-09-30 09:15:00;73,0;R;78,6;R
0300164754;2025-09-30 09:00:00;85,7;R;95,1;R
0300164754;2025-09-30 08:45:00;80,4;R;89,6;R
0300164754;2025-09-30 08:30:00;71,1;R;79,7;R
0300164754;2025-09-30 08:15:00;73,5;R;82,7;R
0300164754;2025-09-30 08:00:00;74,1;R;83,6;R
0300164754;2025-09-30 07:45:00;77,1;R;85,7;R
0300164754;2025-09-30 07:30:00;76,7;R;85,4;R
0300164754;2025-09-30 07:15:00;73,4;R;83,5;R
0300164754;2025-09-30 07:00:00;84,1;R;94,4;R
0300164754;2025-09-30 06:45:00;84,8;R;94,9;R
0300164754;2025-09-30 06:30:00;78,7;R;88,6;R
0300164754;2025-09-30 06:15:00;66,0;R;73,0;R
0300164754;2025-09-30 06:00:00;66,8;R;75,1;R
0300164754;2025-09-30 05:45:00;68,9;R;78,8;R
0300164754;2025-09-30 05:30:00;62,0;R;72,3;R
0300164754;2025-09-30 05:15:00;62,5;R;72,8;R
0300164754;2025-09-30 05:00:00;60,5;R;70,8;R
0300164754;2025-09-30 04:45:00;59,6;R;70,0;R
0300164754;2025-09-30 04:30:00;59,0;R;69,4;R
0300164754;2025-09-30 04:15:00;57,9;R;68,2;R
0300164754;2025-09-30 04:00:00;59,6;R;69,9;R
0300164754;2025-09-30 03:45:00;57,0;R;66,8;R
0300164754;2025-09-30 03:30:00;55,4;R;63,7;R
0300164754;2025-09-30 03:15:00;61,9;R;72,3;R
0300164754;2025-09-30 03:00:00;64,0;R;75,0;R
0300164754;2025-09-30 02:45:00;65,3;R;77,1;R
0300164754;2025-09-30 02:30:00;66,1;R;77,8;R
0300164754;2025-09-30 02:15:00;64,6;R;75,8;R
0300164754;2025-09-30 02:00:00;63,8;R;73,4;R
0300164754;2025-09-30 01:45:00;63,4;R;74,1;R
0300164754;2025-09-30 01:30:00;64,4;R;75,5;R
0300164754;2025-09-30 01:15:00;64,6;R;75,8;R
0300164754;2025-09-30 01:00:00;65,0;R;75,8;R
0300164754;2025-09-30 00:45:00;65,1;R;75,7;R
0300164754;2025-09-30 00:30:00;53,5;R;61,3;R
0300164754;2025-09-30 00:15:00;58,1;R;65,8;R
0300164754;2025-09-30 00:00:00;59,3;R;68,8;R
0300164754;2025-09-29 23:45:00;59,8;R;69,9;R
0300164754;2025-09-29 23:30:00;60,0;R;69,2;R
0300164754;2025-09-29 23:15:00;61,2;R;70,6;R
0300164754;2025-09-29 23:00:00;62,3;R;72,0;R
0300164754;2025-09-29 22:45:00;64,4;R;76,2;R
0300164754;2025-09-29 22:30:00;65,8;R;77,9;R
0300164754;2025-09-29 22:15:00;66,5;R;78,3;R
0300164754;2025-09-29 22:00:00;66,3;R;78,3;R
0300164754;2025-09-29 21:45:00;59,0;R;68,4;R
0300164754;2025-09-29 21:30:00;55,8;R;63,3;R
0300164754;2025-09-29 21:15:00;65,0;R;74,1;R
0300164754;2025-09-29 21:00:00;64,9;R;75,3;R
0300164754;2025-09-29 20:45:00;67,0;R;78,4;R
0300164754;2025-09-29 20:30:00;66,4;R;77,1;R
0300164754;2025-09-29 20:15:00;62,8;R;71,7;R
0300164754;2025-09-29 20:00:00;61,7;R;71,1;R
0300164754;2025-09-29 19:45:00;65,2;R;74,3;R
0300164754;2025-09-29 19:30:00;65,4;R;74,7;R
0300164754;2025-09-29 19:15:00;69,6;R;77,5;R
0300164754;2025-09-29 19:00:00;76,8;R;83,7;R
0300164754;2025-09-29 18:45:00;65,5;R;66,8;R
0300164754;2025-09-29 18:30:00;79,1;R;85,0;R
0300164754;2025-09-29 18:15:00;77,9;R;83,9;R
0300164754;2025-09-29 18:00:00;81,5;R;88,7;R
0300164754;2025-09-29 17:45:00;81,7;R;88,7;R
0300164754;2025-09-29 17:30:00;95,1;R;102,1;R
0300164754;2025-09-29 17:15:00;105,4;R;115,4;R
0300164754;2025-09-29 17:00:00;105,4;R;114,6;R
0300164754;2025-09-29 16:45:00;117,2;R;125,7;R
0300164754;2025-09-29 16:30:00;119,8;R;127,8;R
0300164754;2025-09-29 16:15:00;129,2;R;138,6;R
0300164754;2025-09-29 16:00:00;137,8;R;149,8;R
0300164754;2025-09-29 15:45:00;138,3;R;150,2;R
0300164754;2025-09-29 15:30:00;136,8;R;148,5;R
0300164754;2025-09-29 15:15:00;128,8;R;140,0;R
0300164754;2025-09-29 15:00:00;120,5;R;129,2;R
0300164754;2025-09-29 14:45:00;110,0;R;117,7;R
0300164754;2025-09-29 14:30:00;108,8;R;116,0;R
0300164754;2025-09-29 14:15:00;121,6;R;126,0;R
0300164754;2025-09-29 14:00:00;122,9;R;127,2;R
0300164754;2025-09-29 13:45:00;107,2;R;114,1;R
0300164754;2025-09-29 13:30:00;106,2;R;114,5;R
0300164754;2025-09-29 13:15:00;107,7;R;115,7;R
0300164754;2025-09-29 13:00:00;106,2;R;114,4;R
0300164754;2025-09-29 12:45:00;104,1;R;113,0;R
0300164754;2025-09-29 12:30:00;112,6;R;121,1;R
0300164754;2025-09-29 12:15:00;118,0;R;126,6;R
0300164754;2025-09-29 12:00:00;114,0;R;121,3;R
0300164754;2025-09-29 11:45:00;125,1;R;131,0;R
0300164754;2025-09-29 11:30:00;113,6;R;119,2;R
0300164754;2025-09-29 11:15:00;122,7;R;127,0;R
0300164754;2025-09-29 11:00:00;104,1;R;105,3;R
0300164754;2025-09-29 10:45:00;128,5;R;134,3;R
0300164754;2025-09-29 10:30:00;127,8;R;136,8;R
0300164754;2025-09-29 10:15:00;135,2;R;146,0;R
0300164754;2025-09-29 10:00:00;143,9;R;160,8;R
0300164754;2025-09-29 09:45:00;163,4;R;187,0;R
0300164754;2025-09-29 09:30:00;154,0;R;177,8;R
0300164754;2025-09-29 09:15:00;146,7;R;170,4;R
0300164754;2025-09-29 09:00:00;144,5;R;167,3;R
0300164754;2025-09-29 08:45:00;126,3;R;144,3;R
0300164754;2025-09-29 08:30:00;69,1;R;73,1;R
0300164754;2025-09-29 08:15:00;76,1;R;82,0;R
0300164754;2025-09-29 08:00:00;90,0;R;97,4;R
0300164754;2025-09-29 07:45:00;94,3;R;101,9;R
0300164754;2025-09-29 07:30:00;91,3;R;99,9;R
0300164754;2025-09-29 07:15:00;80,3;R;90,0;R
0300164754;2025-09-29 07:00:00;73,2;R;82,1;R
0300164754;2025-09-29 06:45:00;74,6;R;83,3;R
0300164754;2025-09-29 06:30:00;73,0;R;82,2;R
0300164754;2025-09-29 06:15:00;74,5;R;83,6;R
0300164754;2025-09-29 06:00:00;72,2;R;82,5;R
0300164754;2025-09-29 05:45:00;51,6;R;59,0;R
0300164754;2025-09-29 05:30:00;64,6;R;76,1;R
0300164754;2025-09-29 05:15:00;62,6;R;73,2;R
0300164754;2025-09-29 05:00:00;63,1;R;74,0;R
0300164754;2025-09-29 04:45:00;61,4;R;72,0;R
0300164754;2025-09-29 04:30:00;61,5;R;72,3;R
0300164754;2025-09-29 04:15:00;61,8;R;72,7;R
0300164754;2025-09-29 04:00:00;62,1;R;72,8;R
0300164754;2025-09-29 03:45:00;56,3;R;66,0;R
0300164754;2025-09-29 03:30:00;48,0;R;56,0;R
0300164754;2025-09-29 03:15:00;60,0;R;71,4;R
0300164754;2025-09-29 03:00:00;61,4;R;73,0;R
0300164754;2025-09-29 02:45:00;60,5;R;72,7;R
0300164754;2025-09-29 02:30:00;64,9;R;77,5;R
0300164754;2025-09-29 02:15:00;65,5;R;78,0;R
0300164754;2025-09-29 02:00:00;64,0;R;74,6;R
0300164754;2025-09-29 01:45:00;53,8;R;61,1;R
0300164754;2025-09-29 01:30:00;60,6;R;72,7;R
0300164754;2025-09-29 01:15:00;65,4;R;77,8;R
0300164754;2025-09-29 01:00:00;65,1;R;77,6;R
0300164754;2025-09-29 00:45:00;54,4;R;63,4;R
0300164754;2025-09-29 00:30:00;49,5;R;57,5;R
0300164754;2025-09-29 00:15:00;61,9;R;72,2;R
0300164754;2025-09-29 00:00:00;60,2;R;71,0;R
0300164754;2025-09-28 23:45:00;57,5;R;68,6;R
0300164754;2025-09-28 23:30:00;60,9;R;72,1;R
0300164754;2025-09-28 23:15:00;63,0;R;73,9;R
0300164754;2025-09-28 23:00:00;62,5;R;73,4;R
0300164754;2025-09-28 22:45:00;40,8;R;45,4;R
0300164754;2025-09-28 22:30:00;65,3;R;76,6;R
0300164754;2025-09-28 22:15:00;65,3;R;76,7;R
0300164754;2025-09-28 22:00:00;65,3;R;77,1;R
0300164754;2025-09-28 21:45:00;64,2;R;76,2;R
0300164754;2025-09-28 21:30:00;49,6;R;55,4;R
0300164754;2025-09-28 21:15:00;63,7;R;72,7;R
0300164754;2025-09-28 21:00:00;63,3;R;73,6;R
0300164754;2025-09-28 20:45:00;65,8;R;76,2;R
0300164754;2025-09-28 20:30:00;65,9;R;75,7;R
0300164754;2025-09-28 20:15:00;69,0;R;76,6;R
0300164754;2025-09-28 20:00:00;75,1;R;81,3;R
0300164754;2025-09-28 19:45:00;76,4;R;82,1;R
0300164754;2025-09-28 19:30:00;75,7;R;82,2;R
0300164754;2025-09-28 19:15:00;77,6;R;84,0;R
0300164754;2025-09-28 19:00:00;76,8;R;83,0;R
0300164754;2025-09-28 18:45:00;68,1;R;70,5;R
0300164754;2025-09-28 18:30:00;79,6;R;85,1;R
0300164754;2025-09-28 18:15:00;80,7;R;85,8;R
0300164754;2025-09-28 18:00:00;86,9;R;92,8;R
0300164754;2025-09-28 17:45:00;86,8;R;92,4;R
0300164754;2025-09-28 17:30:00;85,5;R;91,4;R
0300164754;2025-09-28 17:15:00;89,8;R;94,9;R
0300164754;2025-09-28 17:00:00;94,3;R;100,0;R
0300164754;2025-09-28 16:45:00;103,1;R;112,2;R
0300164754;2025-09-28 16:30:00;103,5;R;112,3;R
0300164754;2025-09-28 16:15:00;104,1;R;112,6;R
0300164754;2025-09-28 16:00:00;102,3;R;111,1;R
0300164754;2025-09-28 15:45:00;82,6;R;90,6;R
0300164754;2025-09-28 15:30:00;93,4;R;104,8;R
0300164754;2025-09-28 15:15:00;99,0;R;108,6;R
0300164754;2025-09-28 15:00:00;101,6;R;111,1;R
0300164754;2025-09-28 14:45:00;101,2;R;111,3;R
0300164754;2025-09-28 14:30:00;102,8;R;111,9;R
0300164754;2025-09-28 14:15:00;104,7;R;112,8;R
0300164754;2025-09-28 14:00:00;104,0;R;111,9;R
0300164754;2025-09-28 13:45:00;102,8;R;111,0;R
0300164754;2025-09-28 13:30:00;110,3;R;118,7;R
0300164754;2025-09-28 13:15:00;111,3;R;119,4;R
0300164754;2025-09-28 13:00:00;107,4;R;116,5;R
0300164754;2025-09-28 12:45:00;109,7;R;118,3;R
0300164754;2025-09-28 12:30:00;105,6;R;114,8;R
