Contrat;Date et heure;Puissance réelle (kW);Code de puissance réelle;90 % de la puissance apparente (kVA);Code de puissance apparente
0300164754;2025-10-29 02:00:00;57,3;R;64,0;R
0300164754;2025-10-29 01:45:00;61,8;R;69,4;R
0300164754;2025-10-29 01:30:00;60,5;R;68,2;R
0300164754;2025-10-29 01:15:00;53,2;R;58,7;R
0300164754;2025-10-29 01:00:00;64,8;R;72,0;R
0300164754;2025-10-29 00:45:00;65,4;R;72,9;R
0300164754;2025-10-29 00:30:00;63,1;R;71,0;R
0300164754;2025-10-29 00:15:00;52,9;R;58,1;R
0300164754;2025-10-29 00:00:00;59,9;R;67,3;R
0300164754;2025-10-28 23:45:00;65,7;R;74,2;R
0300164754;2025-10-28 23:30:00;61,5;R;69,5;R
0300164754;2025-10-28 23:15:00;47,3;R;51,3;R
0300164754;2025-10-28 23:00:00;60,4;R;68,2;R
0300164754;2025-10-28 22:45:00;58,3;R;66,0;R
0300164754;2025-10-28 22:30:00;60,8;R;68,8;R
0300164754;2025-10-28 22:15:00;51,1;R;55,4;R
0300164754;2025-10-28 22:00:00;61,4;R;68,5;R
0300164754;2025-10-28 21:45:00;61,4;R;68,4;R
0300164754;2025-10-28 21:30:00;60,8;R;67,9;R
0300164754;2025-10-28 21:15:00;49,9;R;55,5;R
0300164754;2025-10-28 21:00:00;57,4;R;64,8;R
0300164754;2025-10-28 20:45:00;59,4;R;67,9;R
0300164754;2025-10-28 20:30:00;62,3;R;70,6;R
0300164754;2025-10-28 20:15:00;54,5;R;59,4;R
0300164754;2025-10-28 20:00:00;65,2;R;71,8;R
0300164754;2025-10-28 19:45:00;66,0;R;73,2;R
0300164754;2025-10-28 19:30:00;70,4;R;76,5;R
0300164754;2025-10-28 19:15:00;72,4;R;78,2;R
0300164754;2025-10-28 19:00:00;66,6;R;69,5;R
0300164754;2025-10-28 18:45:00;73,3;R;79,5;R
0300164754;2025-10-28 18:30:00;77,1;R;83,3;R
0300164754;2025-10-28 18:15:00;76,9;R;82,7;R
0300164754;2025-10-28 18:00:00;75,0;R;80,6;R
0300164754;2025-10-28 17:45:00;75,7;R;80,8;R
0300164754;2025-10-28 17:30:00;54,1;R;56,5;R
0300164754;2025-10-28 17:15:00;68,5;R;76,1;R
0300164754;2025-10-28 17:00:00;74,6;R;81,7;R
0300164754;2025-10-28 16:45:00;76,1;R;83,3;R
0300164754;2025-10-28 16:30:00;71,7;R;77,7;R
0300164754;2025-10-28 16:15:00;69,9;R;75,9;R
0300164754;2025-10-28 16:00:00;77,6;R;86,0;R
0300164754;2025-10-28 15:45:00;80,8;R;89,4;R
0300164754;2025-10-28 15:30:00;80,9;R;90,2;R
0300164754;2025-10-28 15:15:00;84,1;R;93,1;R
0300164754;2025-10-28 15:00:00;82,0;R;91,1;R
0300164754;2025-10-28 14:45:00;69,8;R;74,5;R
0300164754;2025-10-28 14:30:00;80,8;R;87,6;R
0300164754;2025-10-28 14:15:00;81,0;R;87,6;R
0300164754;2025-10-28 14:00:00;84,5;R;90,9;R
0300164754;2025-10-28 13:45:00;86,9;R;93,7;R
0300164754;2025-10-28 13:30:00;77,7;R;82,2;R
0300164754;2025-10-28 13:15:00;88,2;R;94,4;R
0300164754;2025-10-28 13:00:00;89,5;R;95,2;R
0300164754;2025-10-28 12:45:00;88,4;R;94,8;R
0300164754;2025-10-28 12:30:00;96,1;R;104,5;R
0300164754;2025-10-28 12:15:00;96,9;R;104,7;R
0300164754;2025-10-28 12:00:00;87,4;R;93,5;R
0300164754;2025-10-28 11:45:00;91,0;R;96,9;R
0300164754;2025-10-28 11:30:00;92,2;R;98,3;R
0300164754;2025-10-28 11:15:00;95,4;R;101,3;R
0300164754;2025-10-28 11:00:00;97,4;R;103,7;R
0300164754;2025-10-28 10:45:00;105,3;R;113,6;R
0300164754;2025-10-28 10:30:00;110,3;R;118,6;R
0300164754;2025-10-28 10:15:00;124,5;R;131,4;R
0300164754;2025-10-28 10:00:00;145,5;R;161,0;R
0300164754;2025-10-28 09:45:00;147,1;R;165,6;R
0300164754;2025-10-28 09:30:00;140,4;R;159,0;R
0300164754;2025-10-28 09:15:00;81,2;R;85,9;R
0300164754;2025-10-28 09:00:00;82,0;R;87,0;R
0300164754;2025-10-28 08:45:00;75,8;R;78,9;R
0300164754;2025-10-28 08:30:00;76,5;R;81,1;R
0300164754;2025-10-28 08:15:00;77,0;R;83,2;R
0300164754;2025-10-28 08:00:00;75,1;R;81,3;R
0300164754;2025-10-28 07:45:00;65,7;R;67,1;R
0300164754;2025-10-28 07:30:00;83,7;R;90,0;R
0300164754;2025-10-28 07:15:00;90,8;R;97,5;R
0300164754;2025-10-28 07:00:00;91,9;R;99,9;R
0300164754;2025-10-28 06:45:00;87,0;R;94,6;R
0300164754;2025-10-28 06:30:00;61,2;R;65,1;R
0300164754;2025-10-28 06:15:00;71,9;R;78,4;R
0300164754;2025-10-28 06:00:00;72,4;R;78,1;R
0300164754;2025-10-28 05:45:00;70,2;R;75,3;R
0300164754;2025-10-28 05:30:00;57,0;R;61,8;R
0300164754;2025-10-28 05:15:00;68,8;R;75,7;R
0300164754;2025-10-28 05:00:00;67,0;R;73,8;R
0300164754;2025-10-28 04:45:00;50,9;R;53,7;R
0300164754;2025-10-28 04:30:00;64,0;R;70,8;R
0300164754;2025-10-28 04:15:00;63,7;R;71,0;R
0300164754;2025-10-28 04:00:00;63,2;R;70,3;R
0300164754;2025-10-28 03:45:00;57,1;R;63,1;R
0300164754;2025-10-28 03:30:00;63,1;R;69,4;R
0300164754;2025-10-28 03:15:00;69,9;R;78,7;R
0300164754;2025-10-28 03:00:00;68,9;R;78,1;R
0300164754;2025-10-28 02:45:00;61,6;R;67,0;R
0300164754;2025-10-28 02:30:00;60,3;R;66,4;R
0300164754;2025-10-28 02:15:00;64,0;R;72,3;R
0300164754;2025-10-28 02:00:00;61,9;R;70,2;R
0300164754;2025-10-28 01:45:00;50,1;R;53,5;R
0300164754;2025-10-28 01:30:00;67,7;R;77,0;R
0300164754;2025-10-28 01:15:00;69,0;R;78,1;R
0300164754;2025-10-28 01:00:00;66,5;R;75,9;R
0300164754;2025-10-28 00:45:00;50,2;R;53,9;R
0300164754;2025-10-28 00:30:00;64,5;R;72,0;R
0300164754;2025-10-28 00:15:00;63,7;R;71,9;R
0300164754;2025-10-28 00:00:00;65,3;R;73,6;R
0300164754;2025-10-27 23:45:00;61,2;R;68,9;R
0300164754;2025-10-27 23:30:00;49,4;R;52,6;R
0300164754;2025-10-27 23:15:00;63,9;R;71,7;R
0300164754;2025-10-27 23:00:00;64,8;R;74,2;R
0300164754;2025-10-27 22:45:00;64,6;R;74,1;R
0300164754;2025-10-27 22:30:00;52,0;R;57,1;R
0300164754;2025-10-27 22:15:00;66,4;R;74,9;R
0300164754;2025-10-27 22:00:00;67,9;R;75,9;R
0300164754;2025-10-27 21:45:00;66,6;R;74,7;R
0300164754;2025-10-27 21:30:00;66,6;R;76,7;R
0300164754;2025-10-27 21:15:00;57,9;R;64,2;R
0300164754;2025-10-27 21:00:00;70,4;R;81,8;R
0300164754;2025-10-27 20:45:00;69,7;R;80,3;R
0300164754;2025-10-27 20:30:00;64,8;R;74,1;R
0300164754;2025-10-27 20:15:00;47,7;R;51,7;R
0300164754;2025-10-27 20:00:00;63,4;R;73,5;R
0300164754;2025-10-27 19:45:00;65,6;R;75,3;R
0300164754;2025-10-27 19:30:00;69,4;R;77,1;R
0300164754;2025-10-27 19:15:00;70,2;R;77,2;R
0300164754;2025-10-27 19:00:00;61,2;R;66,6;R
0300164754;2025-10-27 18:45:00;73,9;R;79,1;R
0300164754;2025-10-27 18:30:00;78,1;R;85,6;R
0300164754;2025-10-27 18:15:00;78,0;R;85,7;R
0300164754;2025-10-27 18:00:00;80,5;R;87,6;R
0300164754;2025-10-27 17:45:00;69,6;R;73,6;R
0300164754;2025-10-27 17:30:00;80,5;R;85,2;R
0300164754;2025-10-27 17:15:00;84,7;R;89,4;R
0300164754;2025-10-27 17:00:00;80,5;R;85,0;R
0300164754;2025-10-27 16:45:00;81,5;R;85,9;R
0300164754;2025-10-27 16:30:00;82,1;R;86,4;R
0300164754;2025-10-27 16:15:00;80,8;R;86,7;R
0300164754;2025-10-27 16:00:00;82,6;R;90,0;R
0300164754;2025-10-27 15:45:00;84,0;R;91,9;R
0300164754;2025-10-27 15:30:00;72,5;R;77,6;R
0300164754;2025-10-27 15:15:00;69,1;R;71,1;R
0300164754;2025-10-27 15:00:00;65,6;R;67,9;R
0300164754;2025-10-27 14:45:00;63,9;R;65,1;R
0300164754;2025-10-27 14:30:00;58,6;R;59,6;R
0300164754;2025-10-27 14:15:00;59,5;R;58,5;R
0300164754;2025-10-27 14:00:00;75,1;R;78,3;R
0300164754;2025-10-27 13:45:00;76,9;R;82,4;R
0300164754;2025-10-27 13:30:00;84,0;R;90,3;R
0300164754;2025-10-27 13:15:00;86,9;R;93,8;R
0300164754;2025-10-27 13:00:00;82,2;R;88,1;R
0300164754;2025-10-27 12:45:00;80,4;R;82,8;R
0300164754;2025-10-27 12:30:00;85,2;R;86,7;R
0300164754;2025-10-27 12:15:00;77,5;R;81,9;R
0300164754;2025-10-27 12:00:00;83,6;R;87,0;R
0300164754;2025-10-27 11:45:00;103,7;R;105,2;R
0300164754;2025-10-27 11:30:00;95,9;R;100,8;R
0300164754;2025-10-27 11:15:00;109,8;R;112,1;R
0300164754;2025-10-27 11:00:00;110,6;R;114,5;R
0300164754;2025-10-27 10:45:00;127,4;R;134,2;R
0300164754;2025-10-27 10:30:00;141,4;R;150,9;R
0300164754;2025-10-27 10:15:00;150,2;R;158,0;R
0300164754;2025-10-27 10:00:00;151,5;R;169,6;R
0300164754;2025-10-27 09:45:00;150,4;R;175,0;R
0300164754;2025-10-27 09:30:00;129,9;R;148,3;R
0300164754;2025-10-27 09:15:00;82,4;R;89,1;R
0300164754;2025-10-27 09:00:00;85,3;R;90,7;R
0300164754;2025-10-27 08:45:00;88,7;R;92,2;R
0300164754;2025-10-27 08:30:00;87,9;R;91,8;R
0300164754;2025-10-27 08:15:00;55,5;R;56,1;R
0300164754;2025-10-27 08:00:00;74,3;R;81,0;R
0300164754;2025-10-27 07:45:00;76,8;R;82,8;R
0300164754;2025-10-27 07:30:00;74,9;R;81,6;R
0300164754;2025-10-27 07:15:00;67,3;R;71,0;R
0300164754;2025-10-27 07:00:00;81,2;R;88,9;R
0300164754;2025-10-27 06:45:00;83,6;R;91,8;R
0300164754;2025-10-27 06:30:00;82,0;R;89,4;R
0300164754;2025-10-27 06:15:00;73,9;R;81,3;R
0300164754;2025-10-27 06:00:00;65,2;R;70,4;R
0300164754;2025-10-27 05:45:00;68,9;R;76,9;R
0300164754;2025-10-27 05:30:00;66,0;R;74,2;R
0300164754;2025-10-27 05:15:00;63,4;R;70,0;R
0300164754;2025-10-27 05:00:00;47,3;R;51,3;R
0300164754;2025-10-27 04:45:00;63,7;R;72,9;R
0300164754;2025-10-27 04:30:00;63,2;R;72,1;R
0300164754;2025-10-27 04:15:00;63,0;R;71,6;R
0300164754;2025-10-27 04:00:00;55,2;R;60,9;R
0300164754;2025-10-27 03:45:00;63,3;R;72,3;R
0300164754;2025-10-27 03:30:00;64,1;R;72,8;R
0300164754;2025-10-27 03:15:00;63,0;R;71,9;R
0300164754;2025-10-27 03:00:00;57,4;R;64,5;R
0300164754;2025-10-27 02:45:00;55,0;R;62,2;R
0300164754;2025-10-27 02:30:00;59,9;R;68,3;R
0300164754;2025-10-27 02:15:00;59,2;R;67,6;R
0300164754;2025-10-27 02:00:00;43,3;R;45,8;R
0300164754;2025-10-27 01:45:00;65,3;R;74,8;R
0300164754;2025-10-27 01:30:00;66,0;R;75,8;R
0300164754;2025-10-27 01:15:00;66,6;R;76,2;R
0300164754;2025-10-27 01:00:00;56,3;R;63,3;R
0300164754;2025-10-27 00:45:00;66,0;R;73,4;R
0300164754;2025-10-27 00:30:00;66,5;R;73,4;R
0300164754;2025-10-27 00:15:00;65,3;R;74,5;R
0300164754;2025-10-27 00:00:00;66,1;R;75,4;R
0300164754;2025-10-26 23:45:00;58,1;R;64,9;R
0300164754;2025-10-26 23:30:00;57,3;R;63,1;R
0300164754;2025-10-26 23:15:00;63,5;R;71,6;R
0300164754;2025-10-26 23:00:00;64,6;R;72,5;R
0300164754;2025-10-26 22:45:00;44,4;R;47,3;R
0300164754;2025-10-26 22:30:00;60,3;R;68,2;R
0300164754;2025-10-26 22:15:00;60,1;R;68,1;R
0300164754;2025-10-26 22:00:00;61,5;R;70,1;R
0300164754;2025-10-26 21:45:00;50,8;R;55,0;R
0300164754;2025-10-26 21:30:00;63,8;R;72,3;R
0300164754;2025-10-26 21:15:00;63,7;R;72,1;R
0300164754;2025-10-26 21:00:00;63,8;R;72,6;R
0300164754;2025-10-26 20:45:00;67,6;R;76,5;R
0300164754;2025-10-26 20:30:00;56,8;R;61,8;R
0300164754;2025-10-26 20:15:00;58,4;R;65,3;R
0300164754;2025-10-26 20:00:00;63,5;R;72,6;R
0300164754;2025-10-26 19:45:00;64,5;R;72,3;R
0300164754;2025-10-26 19:30:00;65,3;R;73,4;R
0300164754;2025-10-26 19:15:00;64,7;R;68,0;R
0300164754;2025-10-26 19:00:00;75,0;R;82,6;R
0300164754;2025-10-26 18:45:00;78,7;R;83,5;R
0300164754;2025-10-26 18:30:00;80,3;R;84,3;R
0300164754;2025-10-26 18:15:00;76,1;R;81,5;R
0300164754;2025-10-26 18:00:00;69,6;R;73,2;R
0300164754;2025-10-26 17:45:00;82,3;R;86,7;R
0300164754;2025-10-26 17:30:00;82,8;R;88,1;R
0300164754;2025-10-26 17:15:00;84,3;R;89,2;R
0300164754;2025-10-26 17:00:00;63,0;R;64,3;R
0300164754;2025-10-26 16:45:00;75,0;R;81,0;R
0300164754;2025-10-26 16:30:00;78,4;R;84,6;R
0300164754;2025-10-26 16:15:00;83,4;R;89,4;R
0300164754;2025-10-26 16:00:00;86,5;R;93,1;R
0300164754;2025-10-26 15:45:00;74,0;R;78,3;R
0300164754;2025-10-26 15:30:00;83,0;R;90,3;R
0300164754;2025-10-26 15:15:00;83,9;R;90,7;R
0300164754;2025-10-26 15:00:00;85,2;R;90,3;R
0300164754;2025-10-26 14:45:00;80,2;R;86,1;R
0300164754;2025-10-26 14:30:00;78,6;R;85,0;R
0300164754;2025-10-26 14:15:00;65,0;R;66,8;R
0300164754;2025-10-26 14:00:00;86,7;R;94,0;R
0300164754;2025-10-26 13:45:00;89,8;R;96,3;R
0300164754;2025-10-26 13:30:00;87,3;R;93,8;R
0300164754;2025-10-26 13:15:00;85,5;R;92,2;R
0300164754;2025-10-26 13:00:00;82,1;R;87,4;R
0300164754;2025-10-26 12:45:00;80,7;R;84,1;R
0300164754;2025-10-26 12:30:00;79,9;R;83,2;R
0300164754;2025-10-26 12:15:00;77,4;R;81,0;R
0300164754;2025-10-26 12:00:00;73,2;R;73,8;R
0300164754;2025-10-26 11:45:00;88,7;R;93,0;R
0300164754;2025-10-26 11:30:00;85,6;R;89,9;R
0300164754;2025-10-26 11:15:00;88,7;R;93,9;R
0300164754;2025-10-26 11:00:00;87,5;R;92,7;R
0300164754;2025-10-26 10:45:00;87,7;R;91,6;R
0300164754;2025-10-26 10:30:00;100,5;R;104,0;R
0300164754;2025-10-26 10:15:00;122,4;R;129,3;R
0300164754;2025-10-26 10:00:00;128,1;R;137,8;R
0300164754;2025-10-26 09:45:00;119,8;R;130,8;R
0300164754;2025-10-26 09:30:00;147,8;R;169,1;R
0300164754;2025-10-26 09:15:00;158,0;R;178,7;R
0300164754;2025-10-26 09:00:00;125,5;R;138,3;R
0300164754;2025-10-26 08:45:00;68,4;R;68,6;R
0300164754;2025-10-26 08:30:00;71,3;R;76,1;R
0300164754;2025-10-26 08:15:00;73,0;R;78,2;R
0300164754;2025-10-26 08:00:00;65,6;R;68,4;R
0300164754;2025-10-26 07:45:00;72,5;R;77,0;R
0300164754;2025-10-26 07:30:00;78,4;R;83,3;R
0300164754;2025-10-26 07:15:00;81,2;R;87,3;R
0300164754;2025-10-26 07:00:00;83,8;R;90,5;R
0300164754;2025-10-26 06:45:00;71,0;R;75,4;R
0300164754;2025-10-26 06:30:00;80,9;R;89,1;R
0300164754;2025-10-26 06:15:00;71,2;R;78,7;R
0300164754;2025-10-26 06:00:00;76,3;R;84,0;R
0300164754;2025-10-26 05:45:00;65,8;R;71,8;R
0300164754;2025-10-26 05:30:00;64,6;R;72,2;R
0300164754;2025-10-26 05:15:00;65,3;R;73,2;R
0300164754;2025-10-26 05:00:00;65,2;R;74,0;R
0300164754;2025-10-26 04:45:00;51,1;R;56,1;R
0300164754;2025-10-26 04:30:00;63,7;R;72,9;R
0300164754;2025-10-26 04:15:00;64,5;R;73,4;R
0300164754;2025-10-26 04:00:00;56,5;R;63,6;R
0300164754;2025-10-26 03:45:00;58,1;R;65,3;R
0300164754;2025-10-26 03:30:00;63,5;R;72,4;R
0300164754;2025-10-26 03:15:00;63,4;R;72,6;R
0300164754;2025-10-26 03:00:00;64,0;R;73,4;R
0300164754;2025-10-26 02:45:00;49,7;R;54,4;R
0300164754;2025-10-26 02:30:00;59,1;R;67,5;R
0300164754;2025-10-26 02:15:00;59,5;R;68,2;R
0300164754;2025-10-26 02:00:00;52,9;R;59,3;R
0300164754;2025-10-26 01:45:00;56,3;R;62,9;R
0300164754;2025-10-26 01:30:00;64,5;R;74,0;R
0300164754;2025-10-26 01:15:00;66,8;R;76,3;R
0300164754;2025-10-26 01:00:00;61,2;R;70,3;R
0300164754;2025-10-26 00:45:00;58,1;R;63,4;R
0300164754;2025-10-26 00:30:00;66,0;R;73,0;R
0300164754;2025-10-26 00:15:00;67,3;R;76,9;R
0300164754;2025-10-26 00:00:00;66,8;R;76,4;R
0300164754;2025-10-25 23:45:00;54,0;R;59,3;R
0300164754;2025-10-25 23:30:00;65,8;R;74,2;R
0300164754;2025-10-25 23:15:00;64,5;R;72,8;R
0300164754;2025-10-25 23:00:00;60,9;R;68,4;R
0300164754;2025-10-25 22:45:00;51,0;R;55,9;R
0300164754;2025-10-25 22:30:00;59,7;R;67,9;R
0300164754;2025-10-25 22:15:00;61,4;R;69,7;R
0300164754;2025-10-25 22:00:00;61,5;R;70,1;R
0300164754;2025-10-25 21:45:00;47,0;R;51,1;R
0300164754;2025-10-25 21:30:00;64,6;R;73,4;R
0300164754;2025-10-25 21:15:00;64,0;R;73,2;R
0300164754;2025-10-25 21:00:00;63,7;R;72,5;R
0300164754;2025-10-25 20:45:00;58,5;R;66,4;R
0300164754;2025-10-25 20:30:00;54,3;R;59,8;R
0300164754;2025-10-25 20:15:00;65,2;R;75,1;R
0300164754;2025-10-25 20:00:00;70,2;R;77,5;R
0300164754;2025-10-25 19:45:00;77,8;R;83,2;R
0300164754;2025-10-25 19:30:00;74,2;R;78,4;R
0300164754;2025-10-25 19:15:00;75,8;R;80,1;R
0300164754;2025-10-25 19:00:00;81,2;R;88,3;R
0300164754;2025-10-25 18:45:00;83,6;R;89,2;R
0300164754;2025-10-25 18:30:00;86,1;R;91,1;R
0300164754;2025-10-25 18:15:00;83,0;R;89,2;R
0300164754;2025-10-25 18:00:00;78,6;R;85,7;R
0300164754;2025-10-25 17:45:00;70,5;R;73,8;R
0300164754;2025-10-25 17:30:00;79,3;R;85,2;R
0300164754;2025-10-25 17:15:00;79,2;R;85,0;R
0300164754;2025-10-25 17:00:00;80,7;R;86,2;R
0300164754;2025-10-25 16:45:00;80,7;R;86,0;R
0300164754;2025-10-25 16:30:00;65,5;R;67,3;R
0300164754;2025-10-25 16:15:00;77,4;R;83,7;R
0300164754;2025-10-25 16:00:00;82,3;R;88,7;R
0300164754;2025-10-25 15:45:00;84,8;R;92,4;R
0300164754;2025-10-25 15:30:00;83,4;R;91,3;R
0300164754;2025-10-25 15:15:00;86,4;R;93,8;R
0300164754;2025-10-25 15:00:00;84,3;R;90,9;R
0300164754;2025-10-25 14:45:00;84,0;R;90,0;R
0300164754;2025-10-25 14:30:00;78,4;R;83,9;R
0300164754;2025-10-25 14:15:00;70,9;R;74,3;R
0300164754;2025-10-25 14:00:00;81,6;R;88,9;R
0300164754;2025-10-25 13:45:00;84,1;R;92,0;R
0300164754;2025-10-25 13:30:00;80,8;R;88,2;R
0300164754;2025-10-25 13:15:00;80,8;R;87,6;R
0300164754;2025-10-25 13:00:00;72,5;R;76,0;R
0300164754;2025-10-25 12:45:00;83,3;R;89,4;R
0300164754;2025-10-25 12:30:00;83,8;R;89,0;R
0300164754;2025-10-25 12:15:00;82,4;R;88,3;R
0300164754;2025-10-25 12:00:00;83,1;R;89,4;R
0300164754;2025-10-25 11:45:00;69,3;R;73,1;R
0300164754;2025-10-25 11:30:00;75,6;R;80,4;R
0300164754;2025-10-25 11:15:00;79,4;R;85,4;R
0300164754;2025-10-25 11:00:00;81,5;R;89,3;R
0300164754;2025-10-25 10:45:00;75,6;R;80,6;R
0300164754;2025-10-25 10:30:00;75,5;R;79,2;R
0300164754;2025-10-25 10:15:00;83,4;R;85,6;R
0300164754;2025-10-25 10:00:00;80,7;R;83,3;R
0300164754;2025-10-25 09:45:00;74,8;R;80,2;R
0300164754;2025-10-25 09:30:00;76,2;R;82,1;R
0300164754;2025-10-25 09:15:00;63,5;R;65,7;R
0300164754;2025-10-25 09:00:00;75,8;R;81,6;R
0300164754;2025-10-25 08:45:00;76,2;R;82,0;R
0300164754;2025-10-25 08:30:00;71,7;R;76,9;R
0300164754;2025-10-25 08:15:00;70,2;R;76,0;R
0300164754;2025-10-25 08:00:00;55,8;R;57,3;R
0300164754;2025-10-25 07:45:00;74,4;R;79,5;R
0300164754;2025-10-25 07:30:00;73,0;R;78,4;R
0300164754;2025-10-25 07:15:00;68,9;R;76,7;R
0300164754;2025-10-25 07:00:00;63,5;R;68,4;R
0300164754;2025-10-25 06:45:00;62,9;R;70,4;R
0300164754;2025-10-25 06:30:00;64,3;R;70,9;R
0300164754;2025-10-25 06:15:00;65,3;R;73,2;R
0300164754;2025-10-25 06:00:00;66,2;R;74,5;R
0300164754;2025-10-25 05:45:00;62,2;R;69,1;R
0300164754;2025-10-25 05:30:00;57,0;R;61,4;R
0300164754;2025-10-25 05:15:00;63,5;R;70,0;R
0300164754;2025-10-25 05:00:00;61,2;R;68,9;R
0300164754;2025-10-25 04:45:00;55,5;R;61,4;R
0300164754;2025-10-25 04:30:00;58,6;R;64,9;R
0300164754;2025-10-25 04:15:00;66,4;R;74,9;R
0300164754;2025-10-25 04:00:00;66,4;R;74,4;R
0300164754;2025-10-25 03:45:00;62,4;R;70,1;R
0300164754;2025-10-25 03:30:00;59,8;R;66,8;R
0300164754;2025-10-25 03:15:00;56,8;R;62,5;R
0300164754;2025-10-25 03:00:00;63,5;R;71,0;R
0300164754;2025-10-25 02:45:00;62,6;R;69,9;R
0300164754;2025-10-25 02:30:00;59,4;R;66,4;R
0300164754;2025-10-25 02:15:00;46,7;R;50,4;R
0300164754;2025-10-25 02:00:00;58,6;R;66,2;R
0300164754;2025-10-25 01:45:00;61,4;R;68,8;R
0300164754;2025-10-25 01:30:00;63,2;R;71,3;R
0300164754;2025-10-25 01:15:00;53,7;R;60,0;R
0300164754;2025-10-25 01:00:00;65,2;R;75,0;R
0300164754;2025-10-25 00:45:00;65,9;R;74,9;R
0300164754;2025-10-25 00:30:00;66,6;R;74,8;R
0300164754;2025-10-25 00:15:00;65,0;R;74,0;R
0300164754;2025-10-25 00:00:00;66,7;R;76,3;R
0300164754;2025-10-24 23:45:00;66,6;R;76,5;R
0300164754;2025-10-24 23:30:00;52,0;R;57,0;R
0300164754;2025-10-24 23:15:00;65,5;R;74,3;R
0300164754;2025-10-24 23:00:00;64,4;R;73,8;R
0300164754;2025-10-24 22:45:00;60,6;R;69,2;R
0300164754;2025-10-24 22:30:00;60,4;R;68,5;R
0300164754;2025-10-24 22:15:00;51,6;R;56,3;R
0300164754;2025-10-24 22:00:00;63,0;R;71,7;R
0300164754;2025-10-24 21:45:00;63,3;R;72,1;R
0300164754;2025-10-24 21:30:00;64,2;R;72,9;R
0300164754;2025-10-24 21:15:00;64,1;R;72,7;R
0300164754;2025-10-24 21:00:00;64,0;R;72,6;R
0300164754;2025-10-24 20:45:00;51,9;R;57,2;R
0300164754;2025-10-24 20:30:00;66,0;R;74,9;R
0300164754;2025-10-24 20:15:00;67,3;R;76,1;R
0300164754;2025-10-24 20:00:00;67,2;R;76,2;R
0300164754;2025-10-24 19:45:00;68,6;R;70,6;R
0300164754;2025-10-24 19:30:00;78,6;R;85,2;R
0300164754;2025-10-24 19:15:00;78,1;R;86,8;R
0300164754;2025-10-24 19:00:00;77,9;R;87,3;R
0300164754;2025-10-24 18:45:00;86,9;R;93,2;R
0300164754;2025-10-24 18:30:00;86,6;R;92,6;R
0300164754;2025-10-24 18:15:00;84,9;R;91,9;R
0300164754;2025-10-24 18:00:00;84,8;R;91,4;R
0300164754;2025-10-24 17:45:00;74,9;R;82,6;R
0300164754;2025-10-24 17:30:00;69,9;R;74,1;R
0300164754;2025-10-24 17:15:00;81,7;R;87,0;R
0300164754;2025-10-24 17:00:00;79,4;R;84,0;R
0300164754;2025-10-24 16:45:00;75,4;R;81,4;R
0300164754;2025-10-24 16:30:00;77,9;R;83,5;R
0300164754;2025-10-24 16:15:00;80,4;R;86,1;R
0300164754;2025-10-24 16:00:00;86,6;R;92,2;R
0300164754;2025-10-24 15:45:00;88,1;R;93,7;R
0300164754;2025-10-24 15:30:00;87,5;R;93,1;R
0300164754;2025-10-24 15:15:00;85,0;R;91,9;R
0300164754;2025-10-24 15:00:00;85,1;R;89,6;R
0300164754;2025-10-24 14:45:00;73,6;R;76,2;R
0300164754;2025-10-24 14:30:00;87,6;R;92,0;R
0300164754;2025-10-24 14:15:00;98,0;R;101,0;R
0300164754;2025-10-24 14:00:00;101,8;R;104,1;R
0300164754;2025-10-24 13:45:00;93,9;R;98,2;R
0300164754;2025-10-24 13:30:00;89,9;R;95,3;R
0300164754;2025-10-24 13:15:00;94,6;R;100,2;R
0300164754;2025-10-24 13:00:00;85,6;R;92,0;R
0300164754;2025-10-24 12:45:00;89,8;R;93,3;R
0300164754;2025-10-24 12:30:00;95,6;R;101,9;R
0300164754;2025-10-24 12:15:00;102,9;R;106,4;R
0300164754;2025-10-24 12:00:00;98,0;R;103,9;R
0300164754;2025-10-24 11:45:00;115,9;R;118,7;R
0300164754;2025-10-24 11:30:00;115,2;R;117,6;R
0300164754;2025-10-24 11:15:00;111,1;R;117,6;R
0300164754;2025-10-24 11:00:00;108,4;R;113,0;R
0300164754;2025-10-24 10:45:00;115,7;R;122,5;R
0300164754;2025-10-24 10:30:00;121,5;R;126,2;R
0300164754;2025-10-24 10:15:00;107,5;R;113,0;R
0300164754;2025-10-24 10:00:00;115,9;R;118,9;R
0300164754;2025-10-24 09:45:00;114,2;R;118,3;R
0300164754;2025-10-24 09:30:00;131,3;R;136,9;R
0300164754;2025-10-24 09:15:00;131,6;R;136,9;R
0300164754;2025-10-24 09:00:00;105,9;R;111,3;R
0300164754;2025-10-24 08:45:00;112,1;R;118,4;R
0300164754;2025-10-24 08:30:00;96,1;R;98,6;R
0300164754;2025-10-24 08:15:00;84,3;R;88,4;R
0300164754;2025-10-24 08:00:00;88,4;R;93,4;R
0300164754;2025-10-24 07:45:00;81,4;R;86,0;R
0300164754;2025-10-24 07:30:00;76,4;R;81,7;R
0300164754;2025-10-24 07:15:00;68,9;R;73,9;R
0300164754;2025-10-24 07:00:00;76,6;R;82,9;R
0300164754;2025-10-24 06:45:00;81,3;R;88,1;R
0300164754;2025-10-24 06:30:00;80,4;R;86,5;R
0300164754;2025-10-24 06:15:00;81,0;R;89,4;R
